,occupancyRate,occupancyRate(max),visits,visits(max),visitLength,visitLength(max),visitIncome,visitIncome(max),visitNightRate,visitNightRate(max),occupiedDays,occupiedDays(max),availableDays,availableDays(max),occupiedListings,availableListings,month,InterZone,ListingOpenCalendar_over0,ListingOpenCalendar_over60,ListingOpenCalendar_over90,ListingOpenCalendar_over120,totalListings_observed
476,0.1012288786482334,1.0,0.6,4.0,4.904761904761905,21.0,942.404761904762,2600.0,192.14077669902912,2300.0,2.9714285714285715,31.0,28.37142857142857,31.0,13.0,35.0,2021-10,S02001618,36,29,25,23,152
477,0.088235294117647,1.0,0.4411764705882353,3.0,6.0,27.0,578.4428571428572,2744.642857142857,96.40714285714286,150.0,2.647058823529412,30.0,28.676470588235293,30.0,10.0,34.0,2021-11,S02001618,34,22,20,19,152
478,0.1097167493045954,0.5806451612903226,1.1578947368421053,7.0,2.7045454545454546,18.0,302.93533549783547,2017.3214285714275,112.00970388155264,800.0,3.1578947368421053,18.0,28.026315789473685,31.0,20.0,38.0,2021-12,S02001618,34,20,17,14,152
479,0.1217249935826131,0.967741935483871,0.717948717948718,8.0,3.357142857142857,23.0,1004.5411255411256,3000.0,299.2250161186332,3000.0,3.615384615384616,30.0,28.33333333333333,31.0,17.0,39.0,2022-01,S02001618,31,21,17,16,152
480,0.0843253968253968,1.0,0.2777777777777778,2.0,7.9,28.0,1211.0060606060604,6000.0,153.2919064058305,2000.0,2.305555555555556,28.0,25.08333333333333,28.0,9.0,36.0,2022-02,S02001618,29,18,15,12,152
481,0.0920303605313093,1.0,0.5882352941176471,4.0,4.35,31.0,461.5341549295775,2759.1830985915494,106.09980573093736,480.0,2.8529411764705883,31.0,29.058823529411764,31.0,10.0,34.0,2022-03,S02001618,31,19,16,11,152
482,0.1681216931216931,1.0,0.6388888888888888,3.0,7.608695652173913,30.0,1523.4515207185138,14480.0,200.225057008719,600.0,4.861111111111111,30.0,27.02777777777778,30.0,15.0,36.0,2022-04,S02001618,33,22,19,16,152
483,0.1279596376926744,0.8275862068965517,0.8529411764705882,7.0,4.482758620689655,24.0,630.8314377867558,6334.615384615382,140.72393612166093,304.0,3.911764705882353,24.0,27.97058823529412,31.0,14.0,34.0,2022-05,S02001618,37,26,18,16,152
484,0.1254120879120878,0.9,1.0,4.0,3.583333333333333,25.0,365.4847222222222,1315.0,101.99573643410854,348.0,3.583333333333333,27.0,27.166666666666668,30.0,15.0,36.0,2022-06,S02001618,40,25,21,16,152
485,0.2563362130732857,1.0,2.3851851851851853,17.0,2.767080745341615,30.0,312.36989719426003,3112.6666666666674,112.88788652811644,800.0,7.192592592592592,30.0,27.00740740740741,30.0,84.0,135.0,2021-06,S02001619,168,139,113,107,499
486,0.277608975805521,1.0,2.1677852348993287,11.0,3.5479876160990718,31.0,361.4084428889786,6099.200000000001,101.86293809174528,800.0,7.825503355704698,31.0,27.677852348993287,31.0,93.0,149.0,2021-07,S02001619,173,139,108,99,499
487,0.3099336418586972,1.0,3.1538461538461537,15.0,2.898373983739837,31.0,389.1891793269892,7257.666666666666,134.27845457845626,916.0,9.14102564102564,31.0,28.17948717948718,31.0,111.0,156.0,2021-08,S02001619,168,135,112,93,499
488,0.2136539815053076,1.0,1.60431654676259,9.0,3.713004484304933,29.0,399.6273862908392,3202.0,107.6291149068323,989.0,6.251798561151079,30.0,28.06474820143885,30.0,83.0,139.0,2021-09,S02001619,153,122,94,86,499
