,occupancyRate,occupancyRate(max),visits,visits(max),visitLength,visitLength(max),visitIncome,visitIncome(max),visitNightRate,visitNightRate(max),occupiedDays,occupiedDays(max),availableDays,availableDays(max),occupiedListings,availableListings,month,InterZone,ListingOpenCalendar_over0,ListingOpenCalendar_over60,ListingOpenCalendar_over90,ListingOpenCalendar_over120,totalListings_observed
35,0.3461538461538461,0.3461538461538461,4.0,4.0,2.25,5.0,72.75,165.0,32.333333333333336,33.0,9.0,9.0,26.0,26.0,1.0,1.0,2022-04,S02001854,1,0,0,0,10.0
36,0.2666666666666666,0.2666666666666666,1.0,1.0,8.0,8.0,264.0,264.0,33.0,33.0,8.0,8.0,30.0,30.0,1.0,1.0,2022-05,S02001854,1,0,0,0,10.0
37,0.0555555555555555,0.0555555555555555,0.0,0.0,,,,,,,1.0,1.0,18.0,18.0,1.0,1.0,2022-06,S02001854,1,0,0,0,10.0
38,0.0277777777777777,0.1666666666666666,0.6666666666666666,4.0,1.25,2.0,31.25,50.0,25.0,25.0,0.8333333333333334,5.0,30.0,30.0,1.0,6.0,2021-06,S02001855,8,8,7,7,64.0
39,0.2096774193548387,0.4838709677419355,2.833333333333333,11.0,2.294117647058824,10.0,53.8235294117647,232.0,23.461538461538463,25.0,6.5,15.0,31.0,31.0,3.0,6.0,2021-07,S02001855,8,8,7,7,64.0
40,0.1720430107526881,0.3870967741935484,1.6666666666666667,4.0,3.2,10.0,78.8,250.0,24.625,25.0,5.333333333333333,12.0,31.0,31.0,4.0,6.0,2021-08,S02001855,8,8,7,7,64.0
41,0.2277777777777777,0.5333333333333333,1.5,4.0,4.555555555555555,12.0,136.11111111111111,301.0,29.87804878048781,250.0,6.833333333333333,16.0,30.0,30.0,4.0,6.0,2021-09,S02001855,7,7,6,6,64.0
42,0.2204301075268817,0.7096774193548387,2.0,8.0,3.4166666666666665,6.0,86.41666666666667,162.0,25.29268292682927,28.0,6.833333333333333,22.0,31.0,31.0,3.0,6.0,2021-10,S02001855,9,7,5,5,64.0
43,0.1388888888888889,0.5333333333333333,1.3333333333333333,4.0,3.125,6.0,77.04166666666667,150.0,24.653333333333336,27.0,4.166666666666667,16.0,30.0,30.0,3.0,6.0,2021-11,S02001855,8,7,5,5,64.0
44,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,29.5,31.0,0.0,6.0,2021-12,S02001855,8,8,7,5,64.0
45,0.0459770114942528,0.2758620689655172,0.3333333333333333,2.0,4.0,4.0,112.0,112.0,28.0,28.0,1.3333333333333333,8.0,30.666666666666668,31.0,1.0,6.0,2022-01,S02001855,9,9,8,8,64.0
46,0.0059523809523809,0.0357142857142857,0.0,0.0,,,,,,,0.1666666666666666,1.0,28.0,28.0,1.0,6.0,2022-02,S02001855,8,8,7,7,64.0
47,0.1290322580645161,0.3548387096774194,0.6666666666666666,2.0,6.0,9.0,153.0,225.0,25.5,28.0,4.0,11.0,31.0,31.0,3.0,6.0,2022-03,S02001855,8,8,7,7,64.0
48,0.0888888888888888,0.3,1.1666666666666667,5.0,2.2857142857142856,4.0,56.285714285714285,100.0,24.625,29.0,2.6666666666666665,9.0,30.0,30.0,3.0,6.0,2022-04,S02001855,8,7,7,7,64.0
49,0.1290322580645161,0.3225806451612903,1.3333333333333333,5.0,2.75,5.0,72.41666666666667,149.0,26.33333333333333,31.0,4.0,10.0,31.0,31.0,4.0,6.0,2022-05,S02001855,9,7,7,7,64.0
50,0.0783524904214559,0.1333333333333333,1.5,3.0,1.5555555555555556,3.0,42.0,90.0,27.0,30.0,2.333333333333333,4.0,29.83333333333333,30.0,5.0,6.0,2022-06,S02001855,9,7,7,7,64.0
51,0.35,0.9,1.5,5.0,7.0,21.0,183.25,525.0,26.178571428571427,50.0,10.5,27.0,30.0,30.0,5.0,8.0,2021-06,S02001859,12,10,5,4,58.0
52,0.2853046594982078,0.935483870967742,1.5555555555555556,4.0,4.071428571428571,15.0,89.64285714285714,377.0,22.017543859649123,28.0,7.111111111111111,29.0,28.11111111111111,31.0,6.0,9.0,2021-07,S02001859,9,8,5,3,58.0
53,0.2423195084485406,0.6451612903225806,3.333333333333333,10.0,2.2,7.0,59.837777777777774,221.00000000000003,27.198989898989897,35.0,7.333333333333333,20.0,29.55555555555556,31.0,6.0,9.0,2021-08,S02001859,10,8,5,5,58.0
54,0.2791666666666667,0.7333333333333333,3.0,7.0,2.7916666666666665,10.0,65.30555555555556,253.3333333333333,23.393034825870647,50.0,8.375,22.0,27.0,30.0,5.0,8.0,2021-09,S02001859,10,6,6,4,58.0
55,0.346041055718475,1.0,1.0,3.0,10.625,29.0,289.78125,1015.0,27.273529411764702,40.0,10.625,31.0,26.375,31.0,5.0,8.0,2021-10,S02001859,14,8,7,5,58.0
56,0.2268627450980392,0.9666666666666668,0.8,2.0,7.875,20.0,220.0125,602.1000000000001,27.93809523809524,99.0,6.3,29.0,23.0,30.0,5.0,10.0,2021-11,S02001859,10,8,6,5,58.0
57,0.0880865102639296,0.8064516129032258,0.4545454545454545,2.0,5.8,24.0,122.0,485.0,21.03448275862069,30.0,2.636363636363636,25.0,27.363636363636363,31.0,3.0,11.0,2021-12,S02001859,11,10,5,5,58.0
58,0.1671554252199413,0.967741935483871,1.5454545454545454,6.0,3.3529411764705883,16.0,76.68347338935575,242.28571428571428,22.87050960735171,40.0,5.181818181818182,30.0,31.0,31.0,6.0,11.0,2022-01,S02001859,8,8,5,5,58.0
59,0.0227272727272727,0.1785714285714285,0.1818181818181818,2.0,2.5,3.0,38.5,45.0,15.4,16.0,0.6363636363636364,5.0,25.90909090909091,28.0,2.0,11.0,2022-02,S02001859,7,7,3,3,58.0
60,0.126099706744868,0.4838709677419355,0.9090909090909092,5.0,4.3,10.0,113.9,270.0,26.48837209302325,35.0,3.909090909090909,15.0,29.363636363636363,31.0,4.0,11.0,2022-03,S02001859,6,6,3,3,58.0
61,0.0766666666666666,0.4,1.5,7.0,1.5333333333333334,3.0,44.86666666666667,90.0,29.26086956521739,35.0,2.3,12.0,29.9,30.0,4.0,10.0,2022-04,S02001859,5,5,3,3,58.0
62,0.0703812316715542,0.2258064516129032,1.3636363636363635,5.0,1.6,5.0,48.63333333333333,157.5,30.39583333333333,35.0,2.1818181818181817,7.0,29.818181818181817,31.0,5.0,11.0,2022-05,S02001859,9,7,5,4,58.0
63,0.0466666666666666,0.3666666666666666,0.5,3.0,2.8,6.0,126.0,270.0,45.0,65.0,1.4,11.0,30.0,30.0,2.0,10.0,2022-06,S02001859,5,4,1,1,58.0
64,0.1066666666666666,0.5,2.6,15.0,1.2307692307692308,3.0,31.807692307692307,88.0,25.84375,35.0,3.2,15.0,29.0,30.0,4.0,10.0,2021-06,S02001860,12,12,10,10,84.0
65,0.1854838709677419,0.935483870967742,2.125,7.0,1.0,1.0,30.41176470588235,40.0,30.41176470588235,40.0,5.75,29.0,31.0,31.0,4.0,8.0,2021-07,S02001860,12,10,8,7,84.0
66,0.1774193548387096,1.0,1.75,8.0,3.142857142857143,31.0,82.27380952380952,748.8333333333333,26.1780303030303,42.0,5.5,31.0,31.0,31.0,4.0,8.0,2021-08,S02001860,12,9,7,7,84.0
67,0.1374999999999999,0.8,0.625,2.0,6.6,23.0,176.69,603.45,26.771212121212123,50.0,4.125,24.0,30.0,30.0,3.0,8.0,2021-09,S02001860,10,6,6,6,84.0
68,0.0696561503013115,0.2258064516129032,0.6153846153846154,4.0,2.125,4.0,71.75,180.0,33.76470588235294,50.0,1.6923076923076923,7.0,23.0,31.0,7.0,13.0,2021-10,S02001860,19,13,10,10,84.0
69,0.0923076923076923,0.6666666666666666,0.3846153846153846,3.0,7.2,16.0,882.725,2720.0,122.60069444444444,300.0,2.769230769230769,20.0,24.307692307692307,30.0,3.0,13.0,2021-11,S02001860,12,8,6,6,84.0
70,0.0786435786435786,0.6428571428571429,0.3636363636363636,4.0,2.25,6.0,77.75,230.0,34.55555555555556,100.0,1.0,9.0,21.545454545454547,31.0,2.0,11.0,2021-12,S02001860,13,10,9,9,84.0
71,0.2124167946748592,0.7619047619047619,1.4166666666666667,5.0,3.7058823529411766,13.0,122.41176470588236,415.0,33.03174603174603,110.0,5.25,16.0,28.416666666666668,31.0,7.0,12.0,2022-01,S02001860,12,11,9,8,84.0
